loss/valid,pl/valid_acc,pl/valid_precision,pl/valid_recall,comparison/_accurcay,comparison/_precision,comparison/_recall,comparison/tp,comparison/fp,comparison/tn,comparison/fn,epoch,step
25.884048461914062,0.5099999904632568,0.48148149251937866,0.5531914830207825,0.5099999904632568,0.48148149251937866,0.5531914830207825,26,28,25,21,0,49
9.234903335571289,0.4699999988079071,0.48148149251937866,0.5098039507865906,0.4699999988079071,0.48148149251937866,0.5098039507865906,26,28,21,25,1,99
8.50178337097168,0.5799999833106995,0.5849056839942932,0.6078431606292725,0.5799999833106995,0.5849056839942932,0.6078431606292725,31,22,27,20,2,149
8.43305492401123,0.5099999904632568,0.4716981053352356,0.54347825050354,0.5099999904632568,0.4716981053352356,0.54347825050354,25,28,26,21,3,199
8.426225662231445,0.5899999737739563,0.6792452931404114,0.6000000238418579,0.5899999737739563,0.6792452931404114,0.6000000238418579,36,17,23,24,4,249
